date,open,high,low,close,volume
2022-12-22,116.0,122.235,113.9,117.677,7495820
2022-12-23,117.011,117.5,114.5,115.511,1169130
2022-12-26,115.007,119.999,114.76,119.008,1405150
2022-12-27,118.9,126.0,117.056,121.479,2371690
2022-12-28,121.1,124.116,120.337,123.753,765410
2022-12-29,123.112,124.209,120.619,122.107,940590
2022-12-30,121.88,122.586,120.8,122.3,636870
2023-01-03,122.3,126.606,121.302,124.654,741160
2023-01-04,124.592,126.87,124.55,126.097,409170
2023-01-05,126.097,127.5,125.43,127.001,306310
2023-01-06,126.0,129.1,125.796,126.316,454390
2023-01-09,126.985,129.985,126.985,127.549,610050
2023-01-10,127.744,128.596,126.88,128.0,185130
2023-01-11,127.3,128.399,125.401,125.894,381510
2023-01-12,126.8,127.299,125.0,125.704,218040
2023-01-13,125.704,127.18,124.704,126.901,236620
2023-01-16,127.0,129.8,126.2,128.384,218380
2023-01-17,128.4,130.01,128.002,129.677,196850
2023-01-18,129.66,130.25,128.5,129.36,301490
2023-01-19,129.0,135.0,128.22,132.045,722490
2023-01-20,131.64,135.227,129.5,131.006,478120
2023-01-30,131.506,132.9,130.801,131.251,213910
2023-01-31,131.5,131.757,129.888,130.58,108110
2023-02-01,130.112,136.54,130.112,135.38,558470
2023-02-02,135.777,149.4,135.518,140.268,1640550
2023-02-03,140.5,141.5,136.01,138.897,913530
2023-02-06,139.0,141.247,134.821,136.246,859420
2023-02-07,136.4,138.358,134.586,137.781,342620
2023-02-08,137.95,138.64,135.57,137.098,169680
2023-02-09,137.099,139.0,136.521,138.1,235720
2023-02-10,138.1,140.45,136.512,136.944,224520
2023-02-13,136.81,137.802,136.5,137.185,160610
2023-02-14,137.32,137.99,136.239,136.584,125400
2023-02-15,136.509,137.0,135.288,135.482,151540
2023-02-16,135.482,137.3,132.776,133.608,216410
2023-02-17,133.284,133.656,128.777,129.264,457180
2023-02-20,128.871,134.3,128.871,133.275,473130
2023-02-21,134.56,134.795,131.8,132.013,225350
2023-02-22,132.001,137.7,130.2,133.971,663400
2023-02-23,135.7,141.0,133.166,134.119,916810
2023-02-24,134.219,135.8,133.2,133.602,308840
2023-02-27,135.2,138.885,133.5,137.278,1260680
2023-02-28,139.2,139.76,135.711,136.984,484270
2023-03-01,136.993,141.22,136.993,137.992,1227520
2023-03-02,137.9,138.859,136.9,137.904,525860
2023-03-03,137.56,137.9,136.3,136.883,314470
2023-03-06,136.7,140.066,136.7,139.489,577050
2023-03-07,139.3,140.045,135.196,135.551,347610
2023-03-08,136.0,137.999,135.0,137.584,294600
2023-03-09,137.3,140.888,136.037,139.704,340450
2023-03-10,139.5,141.396,137.874,140.031,375820
2023-03-13,139.38,143.179,139.0,142.847,362480
2023-03-14,143.481,143.481,141.224,141.517,152080
2023-03-15,141.208,141.7,134.48,136.649,1072510
2023-03-16,137.399,137.399,134.157,135.381,389310
2023-03-17,135.501,138.184,135.248,136.503,324700
2023-03-20,136.33,139.14,136.027,138.028,163680
2023-03-21,137.622,141.126,137.622,139.751,379810
2023-03-22,139.533,140.554,138.2,138.8,118690
2023-03-23,138.8,140.083,138.282,139.776,296240
2023-03-24,139.504,142.492,139.386,140.422,221440
2023-03-27,140.322,143.78,140.233,141.557,435450
2023-03-28,141.657,142.19,139.197,139.349,291850
2023-03-29,139.5,140.1,137.692,139.039,193270
2023-03-30,139.039,139.599,138.0,138.798,161490
2023-03-31,140.0,140.038,137.2,137.493,421360
2023-04-03,137.749,141.192,137.749,141.072,439230
2023-04-04,141.2,144.196,140.501,142.716,543110
2023-04-06,142.95,143.9,141.01,143.304,413840
2023-04-07,143.054,147.5,142.024,145.311,582340
2023-04-10,145.89,154.173,145.6,148.396,2236700
2023-04-11,148.75,148.8,142.13,144.055,547120
2023-04-12,144.0,146.685,143.411,145.04,363530
2023-04-13,145.001,145.69,140.01,141.889,548670
2023-04-14,141.45,144.293,141.012,143.496,182070
2023-04-17,143.353,143.823,139.12,139.726,282730
2023-04-18,139.866,141.612,138.619,139.541,522490
2023-04-19,139.501,140.657,138.14,138.377,263120
2023-04-20,138.99,139.494,136.272,137.868,488470
2023-04-21,138.412,138.48,132.8,133.293,549300
2023-04-24,133.2,137.0,132.691,134.748,695620
2023-04-25,134.921,137.0,133.1,136.87,462950
2023-04-26,137.144,139.098,136.28,138.015,157330
2023-04-27,139.296,140.117,137.91,138.28,123160
2023-04-28,137.868,143.366,137.5,141.859,329280
2023-05-04,140.0,142.0,138.0,138.203,210740
2023-05-05,138.069,138.07,132.499,137.304,674670
2023-05-08,138.999,138.999,135.526,137.603,144540
2023-05-09,136.98,137.924,131.005,132.376,518310
