date,open,high,low,close,volume
2023-07-10,148.8,150.599,147.582,148.644,167680
2023-07-11,148.347,149.339,147.441,148.954,153250
2023-07-12,148.7,149.95,148.076,148.594,342710
2023-07-13,148.439,149.5,148.001,148.582,186550
2023-07-14,148.55,148.93,147.2,148.755,273070
2023-07-17,148.018,149.0,146.352,148.392,368860
2023-07-18,148.211,149.18,147.5,148.722,113590
2023-07-19,148.79,149.728,148.163,148.651,142320
2023-07-20,148.651,149.0,147.538,147.642,156440
2023-07-21,147.84,149.0,147.471,148.501,146320
2023-07-24,148.018,149.446,148.001,148.083,220890
2023-07-25,147.955,152.001,147.955,148.503,156830
2023-07-26,148.603,152.2,148.308,151.999,444890
2023-07-27,152.3,155.412,150.5,151.406,701780
2023-07-28,151.103,153.947,150.359,152.017,379800
2023-07-31,151.51,154.121,151.3,152.596,256480
2023-08-01,152.01,153.885,151.883,152.62,199320
2023-08-02,152.018,153.645,152.01,152.83,153690
2023-08-03,153.1,154.71,152.321,153.006,139050
2023-08-04,153.691,154.667,152.2,154.09,148290
2023-08-07,153.567,154.499,151.081,151.868,366360
2023-08-08,151.508,152.006,149.08,150.744,153430
2023-08-09,150.623,152.598,149.701,151.433,183110
2023-08-10,150.5,153.2,150.255,151.793,158530
2023-08-11,151.5,153.946,150.107,150.899,167340
2023-08-14,150.5,154.47,149.566,151.956,559100
2023-08-15,151.5,153.527,150.31,152.882,279240
2023-08-16,152.1,154.735,151.548,152.5,182020
2023-08-17,152.076,153.49,150.95,152.197,118070
2023-08-18,151.9,153.709,151.9,152.228,336310
2023-08-21,152.106,159.5,151.5,156.064,1351480
2023-08-22,156.264,158.804,153.358,157.573,565670
2023-08-23,157.66,161.998,156.999,158.118,422380
2023-08-24,158.682,158.682,155.704,156.859,347970
2023-08-25,156.07,160.05,155.213,155.815,684540
2023-08-28,161.111,161.111,153.971,154.553,459090
2023-08-29,154.503,155.97,153.638,154.712,478940
2023-08-30,154.89,155.854,151.126,153.21,422240
2023-08-31,153.087,155.79,152.51,155.198,325640
2023-09-01,154.764,157.764,153.405,156.07,198890
2023-09-04,155.85,157.5,155.378,156.128,140840
2023-09-05,156.003,156.48,154.515,155.978,148810
2023-09-06,155.5,156.5,155.206,155.75,59580
2023-09-07,155.625,155.764,152.292,152.505,784220
2023-09-08,152.459,154.199,148.0,153.721,722190
2023-09-11,153.54,156.8,153.01,155.595,578070
2023-09-12,155.3,156.465,154.189,155.949,507600
2023-09-13,155.8,157.269,154.556,156.011,302120
2023-09-14,155.92,156.701,155.236,155.993,186770
2023-09-15,155.9,158.994,155.631,157.811,423540
2023-09-18,157.4,158.28,155.06,156.485,627760
2023-09-19,156.047,157.489,155.5,157.378,179180
2023-09-20,156.9,159.177,156.36,158.89,158230
2023-09-21,158.41,159.37,157.001,158.132,122910
2023-09-22,158.131,158.7,156.01,156.131,295710
2023-09-25,156.199,157.4,155.4,157.107,244800
2023-09-26,156.981,157.97,156.2,157.101,88960
2023-09-27,156.703,158.999,155.16,157.551,347840
2023-09-28,157.658,158.59,156.317,157.637,400620
2023-10-09,157.0,159.298,156.424,157.311,200880
2023-10-10,157.235,158.857,156.676,157.582,78880
2023-10-11,157.455,159.99,154.949,157.0,252360
