date,open,high,low,close,volume
2022-10-25,125.2,125.417,117.0,124.48,7023190
2022-10-26,124.41,129.8,123.541,125.279,2537540
2022-10-27,124.601,128.823,124.601,127.052,1023680
2022-10-28,127.043,127.154,125.0,125.801,348860
2022-10-31,125.5,126.403,121.606,122.588,489460
2022-11-01,122.0,126.377,122.0,125.026,336710
2022-11-02,124.879,126.5,124.583,124.762,326010
2022-11-03,124.0,127.51,123.501,126.724,347630
2022-11-04,126.502,130.0,126.502,129.0,223990
2022-11-07,129.0,129.8,127.0,128.136,210010
2022-11-08,128.86,128.86,126.665,127.003,178820
2022-11-09,126.933,127.499,125.5,125.518,60250
2022-11-10,125.518,125.637,124.0,124.381,136270
2022-11-11,125.381,126.333,124.516,126.076,134060
2022-11-14,126.0,126.69,124.566,125.053,231170
2022-11-15,125.053,125.928,124.005,125.5,165140
2022-11-16,125.5,127.3,125.01,125.011,171910
2022-11-17,125.01,125.758,123.0,123.525,220100
2022-11-18,123.295,124.315,123.091,123.678,184080
2022-11-21,123.675,124.305,122.19,124.002,101280
2022-11-22,123.999,124.456,122.587,123.77,146590
2022-11-23,123.39,124.289,122.254,122.502,31630
2022-11-24,122.502,123.326,122.001,123.058,45210
2022-11-25,123.058,123.379,122.203,123.2,46020
2022-11-28,123.2,123.2,121.212,121.489,37290
2022-11-29,121.6,122.274,120.5,121.177,102770
2022-11-30,121.595,122.081,120.7,121.237,39620
2022-12-01,121.237,126.9,121.2,123.99,189570
2022-12-02,123.99,125.9,123.86,124.449,89200
2022-12-05,124.9,127.025,123.888,126.625,72690
2022-12-06,126.25,127.92,125.188,125.202,99950
2022-12-07,124.89,126.008,124.84,125.209,110840
2022-12-08,125.209,126.2,124.302,124.832,93740
2022-12-09,125.6,128.45,123.8,126.569,131810
2022-12-12,126.5,126.569,124.0,124.0,57780
2022-12-13,124.5,124.63,122.83,123.72,81170
2022-12-14,123.78,124.046,122.1,122.361,40810
2022-12-15,122.361,122.629,121.1,121.23,119130
2022-12-16,121.13,124.421,120.64,122.404,229520
2022-12-19,122.08,122.758,119.638,121.3,66540
2022-12-20,120.804,121.65,119.493,120.559,97830
2022-12-21,120.194,120.837,119.5,120.0,57760
2022-12-22,120.0,120.389,118.6,119.662,48690
2022-12-23,119.004,120.44,118.895,119.039,26270
2022-12-26,118.89,123.0,118.3,121.895,55510
2022-12-27,121.689,124.452,121.259,122.802,57980
2022-12-28,122.8,122.932,121.0,121.014,29160
2022-12-29,120.99,121.589,119.0,119.081,75780
2022-12-30,119.081,120.092,118.889,119.465,18870
2023-01-03,119.79,120.23,118.293,120.2,126200
2023-01-04,120.031,123.57,119.03,122.478,118990
2023-01-05,122.19,124.9,122.19,124.6,31580
2023-01-06,124.6,127.0,118.0,124.373,74850
2023-01-09,123.991,126.552,123.99,125.995,49310
2023-01-10,125.235,125.62,123.2,124.717,34960
2023-01-11,124.352,125.0,123.25,124.0,42990
2023-01-12,123.99,124.992,123.5,123.874,12260
2023-01-13,123.874,124.347,123.423,123.9,14060
2023-01-16,123.9,134.769,123.9,125.46,357470
2023-01-17,125.5,130.347,124.679,125.557,461650
2023-01-18,125.996,128.48,125.794,126.564,298810
2023-01-19,126.564,128.661,125.804,127.988,128530
2023-01-20,127.635,130.8,127.46,129.526,105050
2023-01-30,129.22,135.0,127.894,128.479,98020
2023-01-31,128.459,128.936,125.91,126.071,45060
2023-02-01,126.55,127.102,125.12,127.05,116730
2023-02-02,127.197,129.3,126.651,128.704,147570
2023-02-03,128.704,129.704,126.239,127.233,68490
2023-02-06,127.0,127.0,123.1,124.203,175830
2023-02-07,124.26,126.076,123.3,124.1,239690
2023-02-08,124.01,131.5,124.01,127.726,1789720
2023-02-09,128.324,130.99,128.3,129.566,678780
2023-02-10,130.45,130.795,128.57,129.453,159980
2023-02-13,129.411,130.69,128.748,129.388,118890
2023-02-14,129.804,132.0,129.301,129.781,314160
2023-02-15,129.698,130.117,126.58,127.27,338580
2023-02-16,126.918,128.402,126.0,127.009,89660
2023-02-17,126.608,127.193,123.519,124.158,244310
2023-02-20,124.158,127.628,123.01,127.3,165940
2023-02-21,127.499,127.5,125.601,126.871,171050
2023-02-22,126.625,127.0,125.062,126.256,128730
2023-02-23,126.256,127.201,126.0,126.547,50900
2023-02-24,126.83,126.89,125.01,125.269,63030
2023-02-27,125.7,126.654,124.957,125.541,83570
2023-02-28,125.19,126.459,125.19,126.231,45760
2023-03-01,126.55,127.7,125.652,126.568,84900
2023-03-02,126.189,127.88,126.13,127.484,62900
2023-03-03,127.588,127.991,126.553,126.769,30260
2023-03-06,126.99,127.275,126.017,126.629,19990
2023-03-07,126.538,128.077,125.3,125.836,44710
2023-03-08,125.7,126.163,125.232,125.792,89080
2023-03-09,125.604,126.406,125.0,125.06,22360
2023-03-10,125.06,125.4,123.582,123.589,99750
2023-03-13,123.59,124.65,123.366,124.141,36100
2023-03-14,124.0,124.959,123.1,123.5,146270
2023-03-15,123.861,124.5,123.5,123.882,97120
2023-03-16,123.9,124.106,122.88,123.437,57460
2023-03-17,123.437,123.661,122.58,123.002,143500
2023-03-20,122.833,124.116,122.612,123.52,43400
2023-03-21,123.5,123.632,122.5,122.746,97420
2023-03-22,123.1,123.58,121.782,121.988,273770
2023-03-23,121.954,122.259,119.695,120.482,399540
2023-03-24,120.4,120.8,118.501,119.03,185030
2023-03-27,119.161,120.938,119.14,120.887,129520
2023-03-28,121.59,123.8,121.521,121.913,417570
2023-03-29,122.41,123.2,120.802,121.003,102930
2023-03-30,121.0,122.5,120.59,122.193,101560
2023-03-31,122.86,123.521,122.253,122.787,61920
2023-04-03,122.563,124.92,122.562,123.8,108990
2023-04-04,123.9,124.396,122.744,122.968,20630
2023-04-06,122.915,123.024,122.143,122.977,47270
2023-04-07,122.965,123.478,122.647,123.381,42050
2023-04-10,123.563,123.563,122.214,122.58,27780
2023-04-11,122.619,122.619,121.6,122.306,27970
2023-04-12,122.44,122.44,121.12,121.894,41700
2023-04-13,121.84,122.313,121.12,122.19,36230
2023-04-14,122.007,123.22,121.781,122.625,96840
2023-04-17,122.9,123.8,122.201,123.137,51400
2023-04-18,123.137,123.453,122.301,122.733,28120
2023-04-19,122.733,122.789,121.4,121.425,31510
2023-04-20,121.425,121.707,120.416,120.479,20670
2023-04-21,120.534,120.796,119.313,119.573,49990
2023-04-24,119.519,120.392,118.541,118.994,58890
2023-04-25,118.94,119.531,117.99,118.008,50480
2023-04-26,118.244,118.89,117.9,117.927,59380
2023-04-27,118.265,118.836,117.98,118.444,23670
2023-04-28,118.266,119.21,117.579,118.026,81180
2023-05-04,118.05,118.586,118.0,118.25,35350
2023-05-05,118.25,118.411,115.779,115.8,52400
2023-05-08,115.8,118.2,115.799,117.293,66620
2023-05-09,117.199,117.716,116.599,117.192,33060
2023-05-10,117.016,117.39,116.545,116.9,44300
2023-05-11,116.848,117.409,116.482,116.937,38390
2023-05-12,116.884,117.376,113.801,114.226,108990
2023-05-15,114.226,115.87,112.8,115.28,81650
2023-05-16,115.28,116.219,115.28,116.017,37980
2023-05-17,115.89,116.28,115.744,116.09,21350
2023-05-18,116.09,116.312,115.564,116.087,18820
2023-05-19,116.034,117.232,115.206,116.8,57090
2023-05-22,116.8,117.523,116.483,116.801,51110
2023-05-23,116.801,117.431,116.19,116.695,38960
2023-05-24,116.692,117.502,116.16,117.3,24230
2023-05-25,117.093,117.247,116.211,116.991,37620
2023-05-26,116.991,117.863,116.259,117.327,19830
2023-05-29,117.102,117.913,116.589,116.66,13670
2023-05-30,116.713,116.979,114.93,114.975,113800
2023-05-31,114.975,115.5,114.334,115.199,44560
2023-06-01,115.251,115.461,114.814,115.375,9840
2023-06-02,115.6,116.66,115.144,116.081,49970
2023-06-05,116.19,116.545,115.436,115.673,28380
2023-06-06,115.769,115.891,115.02,115.064,15400
2023-06-07,115.116,115.272,114.439,114.598,16550
2023-06-08,114.597,115.428,114.288,114.887,22000
2023-06-09,114.836,115.2,114.212,114.417,143730
2023-06-12,114.417,115.2,114.262,114.69,14310
2023-06-13,114.7,115.3,114.151,114.742,12070
2023-06-14,114.521,115.61,114.521,115.4,19860
2023-06-15,115.9,117.2,115.4,115.824,72880
2023-06-16,115.923,116.47,115.9,116.0,10370
2023-06-19,115.95,116.631,115.264,115.301,24130
2023-06-20,115.63,116.0,114.02,114.471,70730
2023-06-21,114.471,114.713,113.89,113.968,52410
2023-06-26,113.92,114.088,112.91,113.223,34170
2023-06-27,113.4,115.748,113.189,114.808,89530
2023-06-28,114.86,115.104,114.575,114.927,26970
2023-06-29,114.875,115.661,114.24,114.465,13710
2023-06-30,114.39,115.559,114.007,115.347,77940
2023-07-03,115.5,116.578,115.4,115.66,40930
2023-07-04,115.66,116.93,115.57,115.947,54260
2023-07-05,116.0,116.189,115.788,115.852,7010
2023-07-06,115.902,117.24,115.902,116.534,40310
2023-07-07,116.432,116.99,115.4,115.58,110330
2023-07-10,115.736,116.66,114.815,114.972,40580
2023-07-11,115.015,115.548,114.815,114.972,41680
2023-07-12,114.972,115.359,114.868,115.069,24040
2023-07-13,115.017,118.66,114.98,115.163,178950
2023-07-14,115.363,115.661,115.001,115.031,21030
2023-07-17,115.267,115.299,114.52,114.749,37330
2023-07-18,114.801,114.906,113.97,114.896,76260
2023-07-19,114.896,115.14,114.402,114.553,10400
2023-07-20,114.552,115.272,114.501,115.117,20640
2023-07-21,115.08,115.397,115.065,115.124,8290
2023-07-24,115.176,115.6,114.95,114.96,8590
2023-07-25,115.12,117.6,112.69,115.521,223840
2023-07-26,115.842,117.336,115.627,115.943,35610
2023-07-27,115.996,116.941,114.936,115.058,100930
2023-07-28,115.5,117.963,115.299,117.799,152630
2023-07-31,117.623,119.346,117.623,117.748,134030
2023-08-01,117.35,118.199,116.82,116.849,39700
2023-08-02,117.046,117.5,116.388,117.1,40490
2023-08-03,117.048,117.996,116.835,117.651,41170
2023-08-04,117.5,118.155,117.333,117.421,46430
2023-08-07,117.415,117.7,117.006,117.009,20370
2023-08-08,117.0,117.327,115.603,115.794,45660
2023-08-09,115.846,116.895,115.846,116.031,117850
2023-08-10,116.05,117.16,116.05,116.348,37300
2023-08-11,116.655,116.872,115.9,115.926,53790
2023-08-14,115.88,116.146,114.514,115.016,90910
2023-08-15,115.068,116.49,115.068,115.713,73940
2023-08-16,115.765,116.5,115.6,115.6,32720
2023-08-17,115.601,116.438,115.281,116.25,53070
2023-08-18,116.255,116.988,116.092,116.509,21930
2023-08-21,116.509,116.934,115.0,115.604,48070
2023-08-22,115.736,115.99,114.095,115.009,34730
2023-08-23,115.028,115.028,114.1,114.22,24440
2023-08-24,114.597,114.69,112.472,113.142,165630
2023-08-25,113.2,114.319,113.111,113.799,66820
2023-08-28,114.35,115.175,112.91,113.037,56970
2023-08-29,113.798,115.0,113.375,114.977,178500
