date,open,high,low,close,volume
2022-07-26,118.77,119.45,117.76,118.84,828440
2022-07-27,118.7,119.02,118.31,118.57,665060
2022-07-28,118.75,121.0,118.75,120.67,2420820
2022-07-29,120.56,121.2,119.36,119.67,626940
2022-08-01,119.757,122.2,119.038,121.704,886720
2022-08-02,121.612,123.5,120.0,120.996,1565780
2022-08-03,121.501,123.799,121.01,122.021,1612090
2022-08-04,122.23,124.25,122.141,123.137,1602520
2022-08-05,123.26,125.8,122.5,125.18,3402910
2022-08-08,125.35,125.4,123.21,124.0,1302180
2022-08-09,124.0,124.05,122.571,123.379,768440
2022-08-10,123.2,123.98,122.08,122.307,708150
2022-08-11,122.48,125.548,122.48,124.998,1453330
2022-08-12,125.06,125.21,123.67,124.041,625720
2022-08-15,124.046,124.594,123.48,123.674,1016280
2022-08-16,123.8,123.866,122.57,123.241,876400
2022-08-17,123.366,123.5,122.666,123.006,682230
2022-08-18,123.1,123.42,122.09,122.439,682580
2022-08-19,122.487,123.3,119.697,120.5,982880
2022-08-22,121.0,121.83,119.71,121.629,822330
2022-08-23,121.89,122.26,120.3,120.864,628090
2022-08-24,120.99,121.21,117.62,117.996,1341110
2022-08-25,117.5,118.37,115.6,116.997,1288650
2022-08-26,116.8,118.12,116.41,117.031,492220
2022-08-29,117.029,117.7,116.48,116.58,784740
2022-08-30,116.7,117.1,116.273,116.781,403020
2022-08-31,117.2,117.3,115.964,116.205,482940
2022-09-01,116.51,116.9,115.0,115.55,680470
2022-09-02,115.61,116.999,115.433,116.931,393550
2022-09-05,116.69,117.188,116.46,117.115,150580
2022-09-06,117.01,117.63,116.5,116.979,559070
2022-09-07,117.14,118.563,116.92,117.95,567770
2022-09-08,118.064,118.6,116.7,117.235,663630
2022-09-09,117.37,117.6,116.48,116.757,575060
2022-09-13,116.9,117.269,116.428,116.558,202780
2022-09-14,116.501,116.76,115.9,116.183,415550
2022-09-15,116.183,116.502,115.0,115.562,220820
2022-09-16,115.6,115.958,114.09,114.116,471600
2022-09-19,114.53,114.999,113.333,113.878,473170
2022-09-20,114.16,114.447,112.92,113.161,532380
2022-09-21,113.165,113.49,112.523,113.139,245800
2022-09-22,113.197,113.659,112.759,112.994,336570
2022-09-23,112.801,113.35,111.123,112.219,302920
2022-09-26,112.22,112.758,111.612,111.725,246290
2022-09-27,111.5,111.976,110.967,111.599,511100
2022-09-28,111.599,111.91,110.0,110.655,678410
2022-09-29,111.0,111.47,108.88,109.823,751480
2022-09-30,109.825,110.077,109.211,109.504,784950
2022-10-10,109.6,109.964,108.5,108.824,663690
2022-10-11,108.824,109.335,108.0,108.525,493770
2022-10-12,108.42,108.98,107.88,108.757,1423150
2022-10-13,108.757,109.572,108.605,108.991,596040
2022-10-14,109.5,111.2,109.2,110.621,1180090
2022-10-17,110.621,111.1,110.252,110.659,568960
2022-10-18,110.859,110.967,110.288,110.418,506800
2022-10-19,110.418,110.559,109.0,109.114,833140
2022-10-20,109.266,110.354,108.71,109.404,873350
2022-10-21,109.72,110.149,109.21,109.78,263520
2022-10-24,109.78,110.73,109.01,109.032,508220
2022-10-25,109.0,109.689,108.1,108.978,357380
2022-10-26,108.988,110.024,108.978,109.376,474670
2022-10-27,109.201,109.778,109.02,109.143,271130
2022-10-28,109.0,109.467,107.967,108.233,352880
2022-10-31,108.3,110.999,108.3,109.527,1128840
2022-11-01,109.95,110.98,109.35,109.743,989000
2022-11-02,109.59,111.86,109.59,111.461,705940
2022-11-03,111.358,112.562,111.1,111.53,423470
2022-11-04,111.53,112.413,111.3,112.024,699680
2022-11-07,112.0,112.584,111.46,111.896,275590
2022-11-08,111.8,112.507,110.601,111.884,893460
2022-11-09,111.81,112.11,111.013,111.153,275880
2022-11-10,111.0,111.25,110.3,110.686,349890
2022-11-11,111.714,112.347,110.801,110.938,566860
2022-11-14,110.998,112.5,110.001,110.985,643330
2022-11-15,110.815,113.85,110.815,113.5,2693360
2022-11-16,113.001,113.83,112.0,112.436,1312650
2022-11-17,112.1,113.06,109.6,111.226,2024300
2022-11-18,110.787,111.756,110.34,110.927,553610
2022-11-21,110.927,111.156,110.16,110.408,431140
2022-11-22,110.454,111.351,109.95,110.241,450000
2022-11-23,110.256,110.573,110.027,110.124,240660
2022-11-24,110.23,111.074,110.156,110.515,346090
2022-11-25,110.525,111.46,110.279,110.881,254910
2022-11-28,110.781,110.781,110.011,110.048,516040
2022-11-29,110.1,110.666,110.0,110.106,566030
2022-11-30,110.105,111.501,109.8,110.595,427340
2022-12-01,110.992,112.437,110.992,111.749,737390
2022-12-02,111.91,112.22,111.3,111.7,357320
2022-12-05,111.7,112.22,111.66,111.931,434120
2022-12-06,111.8,112.41,111.702,111.902,719430
2022-12-07,111.9,112.1,111.78,111.973,218700
2022-12-08,111.97,112.026,111.481,111.778,370090
2022-12-09,111.93,112.248,110.99,111.743,358280
2022-12-12,111.8,112.88,111.3,111.867,670260
2022-12-13,111.99,112.36,109.812,110.539,446530
2022-12-14,111.513,112.199,110.01,110.301,660530
2022-12-15,110.3,111.22,110.101,110.484,301640
2022-12-16,110.0,110.88,109.704,110.341,277870
2022-12-19,110.091,110.419,109.7,109.9,326300
2022-12-20,110.05,110.3,109.1,109.662,364010
2022-12-21,109.662,109.964,108.4,109.287,357260
2022-12-22,109.296,109.719,108.66,109.026,296770
2022-12-23,109.05,109.498,108.87,109.042,282230
2022-12-26,109.66,109.698,109.008,109.175,456080
2022-12-27,108.985,109.175,107.999,108.4,1078150
2022-12-28,108.307,108.599,107.3,107.931,706230
2022-12-29,107.819,107.819,107.265,107.72,738150
2022-12-30,107.72,108.158,107.1,107.72,711450
2023-01-03,107.72,107.99,107.13,107.352,939200
2023-01-04,107.4,107.878,107.17,107.412,1004620
2023-01-05,107.421,107.89,106.649,107.694,1612200
2023-01-06,107.5,108.138,107.5,107.666,1135370
2023-01-09,107.666,108.444,107.601,107.816,901230
2023-01-10,107.818,108.17,107.604,108.036,884780
2023-01-11,108.069,108.72,107.89,107.91,427080
2023-01-12,107.87,108.12,107.69,108.072,299310
2023-01-13,108.072,108.271,107.9,107.911,275090
2023-01-16,107.9,109.44,107.81,108.976,1472570
2023-01-17,109.1,110.7,109.1,110.209,839060
2023-01-18,110.202,110.66,109.75,110.283,719270
2023-01-19,110.283,111.372,109.906,110.913,678140
2023-01-20,111.26,111.898,110.878,111.721,547000
2023-01-30,112.03,113.0,111.306,111.418,638790
2023-01-31,111.5,111.776,110.5,110.776,351330
2023-02-01,110.666,111.38,109.956,110.891,1053270
2023-02-02,110.961,111.71,110.8,111.135,983870
2023-02-03,111.02,111.64,110.3,110.682,818130
2023-02-06,110.7,111.165,109.6,111.03,572390
2023-02-07,111.03,111.21,109.923,110.898,546080
2023-02-08,110.908,111.42,110.2,110.501,373370
2023-02-09,110.607,110.9,110.118,110.729,1016190
2023-02-10,110.739,111.308,110.493,110.802,420170
2023-02-13,110.898,111.118,110.5,110.599,526490
2023-02-14,110.8,111.223,109.877,110.588,693970
2023-02-15,110.587,110.69,109.7,109.999,494430
2023-02-16,110.0,110.48,109.549,109.59,474120
2023-02-17,109.582,110.066,108.6,109.187,467910
2023-02-20,109.25,109.5,108.666,109.236,469000
2023-02-21,109.366,109.689,108.75,109.014,597660
2023-02-22,108.89,109.208,108.678,108.83,456490
2023-02-23,108.81,109.15,108.267,108.664,304610
2023-02-24,108.602,108.85,108.0,108.421,317530
2023-02-27,108.421,108.68,107.727,108.015,314630
2023-02-28,108.0,108.45,108.0,108.101,245020
2023-03-01,108.15,108.41,108.03,108.293,347100
2023-03-02,108.3,108.486,108.1,108.309,412140
2023-03-03,108.55,109.0,108.358,108.625,648540
2023-03-06,108.7,108.866,108.381,108.582,353080
2023-03-07,108.583,108.765,108.14,108.347,199620
2023-03-08,108.18,108.41,107.998,108.242,411940
2023-03-09,108.105,108.367,107.9,108.158,423150
2023-03-10,108.01,108.298,107.86,108.059,401360
2023-03-13,108.059,108.87,108.059,108.757,444440
2023-03-14,108.757,108.951,107.971,108.44,428940
2023-03-15,108.48,109.336,108.254,108.597,650910
2023-03-16,108.6,109.0,108.2,108.38,429810
2023-03-17,108.6,109.099,108.6,108.693,315510
2023-03-20,108.75,110.3,108.492,109.78,2073240
2023-03-21,109.799,110.085,109.12,109.578,753180
2023-03-22,109.58,110.29,109.533,110.197,1014170
2023-03-23,110.249,111.2,109.936,111.059,1169130
2023-03-24,111.11,111.52,110.785,111.01,670020
2023-03-27,111.05,111.697,110.77,111.448,973780
2023-03-28,111.176,111.65,110.594,111.334,524330
2023-03-29,111.134,112.66,111.02,112.371,1081150
2023-03-30,112.63,113.55,112.0,113.239,2381560
2023-03-31,113.024,113.75,112.5,113.613,789710
2023-04-03,113.727,114.3,113.7,114.126,1098590
2023-04-04,114.0,114.499,113.315,113.808,1150160
2023-04-06,113.568,115.38,113.158,115.189,2670860
2023-04-07,115.5,115.9,113.401,114.026,1872600
2023-04-10,114.102,114.989,113.3,113.782,914250
2023-04-11,113.75,115.3,112.845,114.625,1150410
2023-04-12,114.816,116.23,114.366,114.978,4138910
2023-04-13,114.996,115.99,114.0,114.11,2073710
2023-04-14,114.38,116.29,113.605,115.872,2251760
2023-04-17,115.977,115.979,115.014,115.351,1105370
2023-04-18,115.06,115.751,114.5,115.186,911770
2023-04-19,115.185,115.466,114.01,114.248,974980
2023-04-20,114.5,115.17,113.423,113.876,809810
2023-04-21,114.1,114.1,112.045,112.632,784370
2023-04-24,112.632,113.0,110.443,111.508,810040
2023-04-25,111.511,111.772,109.889,110.622,698310
2023-04-26,110.5,111.726,110.06,110.108,750630
2023-04-27,110.108,110.876,109.901,110.341,574060
2023-04-28,110.5,111.8,110.05,111.555,741830
2023-05-04,111.555,112.451,110.45,110.943,620890
2023-05-05,111.001,111.121,110.0,110.652,609440
2023-05-08,110.65,111.036,110.381,110.786,434930
2023-05-09,110.52,111.794,110.52,111.307,653390
2023-05-10,111.06,112.0,111.004,111.327,482260
2023-05-11,111.332,112.859,111.332,112.102,688690
2023-05-12,112.04,112.92,110.91,111.471,732290
2023-05-15,111.005,111.825,109.813,111.598,518380
2023-05-16,111.805,112.137,111.021,111.511,311470
2023-05-17,111.24,112.0,111.015,111.314,621990
2023-05-18,111.314,111.72,111.3,111.503,321760
2023-05-19,111.31,112.054,111.201,111.963,431570
2023-05-22,111.757,112.31,111.757,112.284,307970
2023-05-23,112.398,112.398,111.721,111.931,380480
2023-05-24,111.911,112.151,111.57,111.596,193160
2023-05-25,111.501,112.146,111.501,111.953,306070
2023-05-26,112.0,112.5,111.518,112.182,504670
2023-05-29,112.078,112.6,111.511,112.21,342900
2023-05-30,111.994,112.32,111.4,111.98,591380
2023-05-31,112.004,112.398,111.65,111.92,213460
2023-06-01,111.914,112.6,111.61,112.018,151670
2023-06-02,112.186,113.45,112.133,113.276,562010
2023-06-05,113.028,113.94,112.5,112.518,322580
2023-06-06,112.515,112.599,111.922,112.238,158420
2023-06-07,111.974,112.47,111.911,112.05,87400
2023-06-08,111.902,112.112,111.61,111.775,424650
2023-06-09,111.67,112.808,111.67,112.311,431270
2023-06-12,112.108,112.556,112.108,112.289,289040
2023-06-13,112.289,112.9,112.151,112.309,252110
2023-06-14,112.224,112.95,112.083,112.473,361540
2023-06-15,112.551,112.99,112.401,112.471,185560
2023-06-16,112.614,112.99,112.3,112.913,578970
2023-06-19,112.91,112.95,112.401,112.576,341890
2023-06-20,112.566,112.787,112.37,112.38,273570
2023-06-21,112.37,112.439,112.0,112.088,124100
2023-06-26,112.0,112.17,111.5,111.601,239230
2023-06-27,111.56,111.77,111.021,111.498,491250
2023-06-28,111.5,111.59,111.0,111.33,227920
2023-06-29,111.33,111.596,110.448,110.816,262130
2023-06-30,110.811,111.776,110.701,111.725,346080
2023-07-03,111.666,112.403,111.506,112.054,228850
2023-07-04,112.002,113.03,112.0,112.58,665630
2023-07-05,113.0,113.0,112.237,112.481,215180
2023-07-06,112.48,112.726,112.201,112.573,173830
2023-07-07,112.55,112.818,112.353,112.411,169400
2023-07-10,112.421,113.0,112.421,112.657,167240
2023-07-11,112.77,113.06,112.48,112.883,244420
2023-07-12,112.0,112.0,109.855,111.002,2396930
2023-07-13,111.45,111.45,110.568,110.936,971320
2023-07-14,111.001,111.369,110.8,110.841,636850
2023-07-17,110.866,111.0,110.452,110.707,494210
2023-07-18,110.82,111.2,110.66,110.93,296000
2023-07-19,110.701,111.149,110.701,110.931,132720
2023-07-20,110.975,111.196,110.701,110.846,202370
2023-07-21,110.898,110.898,109.3,110.077,1216670
2023-07-24,110.077,110.3,109.026,109.61,1152960
2023-07-25,109.7,110.5,109.7,110.3,687570
2023-07-26,110.345,110.459,109.802,110.254,516760
2023-07-27,110.201,110.83,109.902,110.447,456300
2023-07-28,110.1,110.399,109.629,110.249,532570
2023-07-31,110.271,110.4,110.11,110.3,692910
2023-08-01,110.403,110.9,110.348,110.6,475360
2023-08-02,110.6,110.696,110.409,110.597,720850
2023-08-03,110.6,110.94,110.45,110.7,695920
2023-08-04,110.796,111.3,110.652,110.85,599370
2023-08-07,110.89,111.187,110.658,110.842,284400
2023-08-08,110.85,111.0,110.718,110.8,310500
2023-08-09,110.704,111.26,110.704,111.146,794020
2023-08-10,111.146,111.218,110.63,110.819,354960
2023-08-11,110.896,111.059,110.602,110.85,383580
2023-08-14,110.8,111.022,110.01,110.218,453860
2023-08-15,110.218,110.499,109.839,110.218,546580
2023-08-16,110.217,110.791,110.104,110.211,129880
2023-08-17,110.2,110.7,110.199,110.58,308310
2023-08-18,110.581,110.724,110.052,110.074,414920
2023-08-21,110.178,110.596,109.903,109.941,733220
2023-08-22,110.098,110.365,109.045,109.606,657540
2023-08-23,109.606,110.0,109.389,109.596,292060
2023-08-24,109.587,110.0,109.325,109.916,579720
2023-08-25,109.742,110.061,109.556,109.758,552070
2023-08-28,110.8,111.454,109.61,109.616,1085770
2023-08-29,109.59,110.0,109.38,109.883,871140
2023-08-30,110.5,110.85,109.58,109.782,841990
2023-08-31,109.672,110.259,109.6,109.65,520140
2023-09-01,109.651,110.13,109.609,109.946,461420
2023-09-04,109.946,110.5,109.944,110.089,368270
2023-09-05,110.1,110.282,109.893,110.021,270450
2023-09-06,110.018,110.1,109.713,109.84,619840
2023-09-07,109.896,109.896,108.647,109.002,625800
2023-09-08,109.001,109.199,107.48,108.759,1343080
2023-09-11,108.7,108.766,107.93,108.388,399900
2023-09-12,108.498,109.0,108.0,108.958,592350
2023-09-13,108.987,108.987,108.005,108.363,195430
2023-09-14,108.31,108.456,107.6,108.033,235970
2023-09-15,108.274,108.953,107.802,108.168,333780
2023-09-18,108.201,108.417,107.81,107.933,169430
2023-09-19,107.841,108.022,107.666,107.788,176620
2023-09-20,107.75,107.97,107.442,107.687,203060
2023-09-21,107.554,107.79,107.5,107.5,146370
2023-09-22,107.5,107.88,107.161,107.782,406170
2023-09-25,107.741,107.782,107.01,107.312,378970
2023-09-26,107.401,107.43,107.0,107.11,276150
2023-09-27,107.108,107.249,107.027,107.101,115040
2023-09-28,107.217,107.901,107.055,107.694,284440
2023-10-09,107.693,107.935,107.312,107.611,111130
2023-10-10,107.543,108.155,107.543,107.87,211780
2023-10-11,107.853,108.151,107.741,107.963,345790
2023-10-12,107.999,108.104,107.806,108.0,115580
2023-10-13,107.857,107.998,107.55,107.883,118710
2023-10-16,107.883,107.883,107.3,107.32,202500
2023-10-17,107.32,107.608,107.15,107.231,113280
2023-10-18,107.2,107.2,106.422,106.799,220810
2023-10-19,106.799,106.799,104.517,105.268,846110
2023-10-20,105.364,105.456,104.5,105.18,385120
2023-10-23,105.16,105.179,103.95,104.515,448650
2023-10-24,104.515,104.738,103.48,104.291,1290740
2023-10-25,104.4,105.096,104.3,104.656,402680
2023-10-26,104.653,106.475,104.653,106.268,1783570
2023-10-27,106.5,107.052,105.717,106.977,768310
