date,open,high,low,close,volume
2023-08-16,119.001,125.262,117.001,118.821,13131839
2023-08-17,118.82,119.85,117.46,119.183,3361727
2023-08-18,119.0,123.599,118.812,122.301,3519499
2023-08-21,122.403,131.474,121.906,124.531,3554184
2023-08-22,124.831,125.011,121.14,122.745,1159304
2023-08-23,122.7,125.88,121.41,122.344,1468277
2023-08-24,122.6,122.824,120.654,122.01,708043
2023-08-25,122.01,125.24,121.3,121.643,1535309
2023-08-28,124.888,126.849,122.676,123.299,1810921
2023-08-29,123.07,124.433,123.0,124.0,515608
2023-08-30,124.001,124.418,123.07,123.82,443915
2023-08-31,123.803,124.5,122.962,123.003,264360
2023-09-01,123.062,124.163,122.6,122.83,303553
2023-09-04,122.82,123.857,122.503,123.301,357517
2023-09-05,123.41,123.566,122.788,123.1,115570
2023-09-06,122.999,123.0,121.361,121.39,234964
2023-09-07,121.508,121.788,118.511,118.6,294102
2023-09-08,118.6,118.859,117.011,117.71,214542
2023-09-11,117.71,119.987,117.525,118.93,326034
2023-09-12,119.28,119.6,118.701,119.13,141409
2023-09-13,119.072,119.45,118.121,118.708,109867
2023-09-14,118.706,119.17,118.01,118.853,168475
2023-09-15,118.853,119.676,118.5,118.503,93424
2023-09-18,118.503,118.949,117.879,118.145,118008
2023-09-19,118.38,118.38,117.14,117.493,177624
2023-09-20,117.289,117.672,117.0,117.001,62570
2023-09-21,116.998,117.446,116.072,116.479,181473
2023-09-22,116.479,118.888,116.3,118.372,200141
2023-09-25,118.372,118.803,118.01,118.218,68795
2023-09-26,118.08,119.39,117.725,119.3,115685
2023-09-27,119.298,120.087,119.015,119.301,90898
2023-09-28,119.5,121.969,119.015,120.5,167258
2023-10-09,120.49,120.889,119.776,120.018,36214
2023-10-10,119.97,120.476,118.912,119.0,35459
2023-10-11,119.347,119.5,118.576,118.782,30558
2023-10-12,118.824,119.009,118.001,118.35,92782
2023-10-13,118.194,119.5,117.9,119.178,105219
2023-10-16,119.598,119.598,117.8,118.669,78965
2023-10-17,118.669,118.878,117.501,117.701,67448
2023-10-18,117.622,117.698,115.5,115.518,64295
2023-10-19,115.501,116.514,114.115,114.78,130372
2023-10-20,114.846,115.099,113.238,113.498,64685
2023-10-23,113.498,114.879,111.5,111.8,76454
2023-10-24,111.8,115.237,111.641,114.999,233585
2023-10-25,115.333,117.176,115.206,116.0,166160
2023-10-26,116.0,116.0,114.63,115.512,51352
2023-10-27,114.8,117.201,114.385,117.08,169738
2023-10-30,118.0,118.777,117.273,118.497,159297
2023-10-31,118.35,119.263,117.66,118.116,153699
2023-11-01,118.109,119.138,117.75,118.95,98752
2023-11-02,118.761,119.0,118.0,118.7,44970
2023-11-03,118.6,119.08,118.541,118.798,43173
2023-11-06,118.634,120.28,118.5,119.98,116152
2023-11-07,119.979,120.86,119.206,119.801,41038
2023-11-08,120.05,121.22,119.9,120.221,196136
2023-11-09,120.078,121.651,120.078,121.24,172660
2023-11-10,121.118,121.8,120.645,121.376,53392
2023-11-13,121.446,123.191,121.39,122.0,140852
2023-11-14,121.9,123.119,121.851,122.999,78055
2023-11-15,123.122,124.38,122.8,123.186,161447
2023-11-16,123.001,123.5,121.553,121.736,68546
2023-11-17,121.736,121.85,120.9,120.9,48501
2023-11-20,121.471,122.751,121.0,122.6,143222
2023-11-21,122.669,122.804,121.0,121.22,62454
2023-11-22,121.001,121.58,119.669,120.001,94238
2023-11-23,119.97,120.24,118.72,119.821,42787
2023-11-24,119.821,119.998,118.6,118.878,23221
2023-11-27,119.094,120.093,118.661,120.0,89905
2023-11-28,120.078,122.399,119.1,121.326,169470
2023-11-29,121.496,133.995,121.496,124.712,4879412
2023-11-30,123.95,126.487,123.95,124.55,777964
2023-12-01,124.45,128.888,124.45,127.243,1529557
2023-12-04,127.68,129.276,126.46,127.5,477804
2023-12-05,127.172,127.894,125.222,125.445,260155
2023-12-06,125.201,126.597,124.329,125.969,421018
2023-12-07,125.68,126.181,123.7,125.41,540172
2023-12-08,125.996,129.18,125.173,128.51,814803
2023-12-11,128.065,130.0,127.4,130.0,479523
2023-12-12,130.0,131.422,128.0,129.0,221401
2023-12-13,129.199,129.199,126.661,126.833,131320
2023-12-14,126.834,127.996,126.315,126.694,179581
