date,open,high,low,close,volume
2023-08-14,130.0,157.3,127.27,128.36,1146660
2023-08-15,127.6,128.999,120.769,121.331,3839740
2023-08-16,121.01,121.764,120.55,121.408,1024430
2023-08-17,121.0,122.78,120.8,122.108,626180
2023-08-18,123.017,124.57,121.931,122.709,795350
2023-08-21,122.507,125.18,122.016,124.431,969690
2023-08-22,124.888,125.444,122.487,123.457,404760
2023-08-23,123.4,123.527,121.48,121.806,243200
2023-08-24,122.7,122.999,121.022,121.959,255410
2023-08-25,121.959,122.429,120.844,121.019,199610
2023-08-28,124.0,124.558,120.363,120.697,309120
2023-08-29,120.59,123.49,120.5,123.365,582960
2023-08-30,124.0,126.499,123.551,125.496,881060
2023-08-31,125.5,125.7,123.931,124.582,324780
2023-09-01,124.629,125.319,123.71,124.301,220930
2023-09-04,124.3,124.865,123.766,124.269,121610
2023-09-05,124.403,125.698,124.201,124.604,247250
2023-09-06,125.1,126.6,124.512,126.086,362340
2023-09-07,127.0,127.0,123.1,123.487,200790
2023-09-08,123.61,124.9,122.8,124.023,226730
2023-09-11,123.8,124.956,123.8,124.031,106600
2023-09-12,124.5,124.6,123.062,123.926,72540
2023-09-13,123.994,123.994,122.357,122.425,76880
2023-09-14,122.79,122.816,121.01,121.147,72660
2023-09-15,121.08,122.021,120.4,120.628,123590
2023-09-18,120.72,122.248,120.103,122.125,185390
2023-09-19,121.883,122.003,120.0,120.767,164160
2023-09-20,120.999,121.13,118.915,119.097,111960
2023-09-21,119.097,119.442,118.126,118.87,65120
2023-09-22,119.0,120.797,118.601,120.767,112490
2023-09-25,120.537,120.854,119.983,120.404,47510
2023-09-26,120.294,120.48,119.392,120.037,45500
2023-09-27,119.915,121.42,119.826,120.164,75190
2023-09-28,120.171,121.374,119.902,120.794,105930
2023-10-09,120.3,121.279,119.801,120.024,123990
2023-10-10,120.6,120.74,119.3,119.745,56110
2023-10-11,119.746,121.249,119.645,120.289,85440
2023-10-12,120.998,123.0,120.0,122.86,474940
2023-10-13,122.498,122.788,121.24,121.809,133420
2023-10-16,121.6,121.847,119.2,119.227,145150
2023-10-17,119.68,119.68,117.434,118.7,245910
2023-10-18,119.11,119.11,116.581,116.756,77890
2023-10-19,116.817,117.487,115.396,115.671,156740
2023-10-20,116.299,116.299,115.12,115.582,152720
2023-10-23,115.6,115.856,113.601,113.7,93020
2023-10-24,113.72,115.5,113.01,115.195,208300
