date,open,high,low,close,volume
2020-08-07,130.0,145.95,130.0,141.26,13617821
2020-08-10,139.0,140.98,135.0,138.07,1403711
2020-08-11,137.998,165.684,134.0,138.0,16627707
2020-08-12,140.01,140.89,135.0,137.958,3958590
2020-08-13,138.888,151.95,138.0,142.5,10605837
2020-08-14,143.8,145.1,140.1,142.4,2318892
2020-08-17,143.39,146.529,142.55,144.5,1770294
2020-08-18,144.0,146.4,143.5,146.2,1251133
2020-08-19,146.48,150.0,145.3,145.757,1031267
2020-08-20,145.501,146.999,140.1,141.3,600040
2020-08-21,141.2,142.999,139.4,140.509,519415
2020-08-24,140.666,143.888,140.0,140.8,780660
2020-08-25,141.199,142.0,139.46,141.666,490660
2020-08-26,141.9,153.0,141.9,144.8,5298725
2020-08-27,144.871,157.99,144.871,152.44,7148535
2020-08-28,154.0,155.44,150.038,153.2,3396333
2020-08-31,153.01,155.922,152.014,154.319,1220244
2020-09-01,154.82,155.9,154.319,155.3,389680
2020-09-02,155.333,163.66,155.12,158.001,1049515
2020-09-03,158.8,161.729,156.33,157.34,635164
2020-09-04,156.0,156.0,153.07,154.301,445748
2020-09-07,154.01,156.5,145.0,146.1,657666
2020-09-08,146.0,146.0,139.035,140.0,814284
2020-09-09,138.855,139.8,132.883,133.0,1138947
2020-09-10,135.0,137.856,132.112,133.0,481074
2020-09-11,133.45,135.92,132.121,135.559,350645
2020-09-14,137.73,138.0,135.23,135.99,322753
2020-09-15,135.992,139.8,135.992,137.44,282007
2020-09-16,138.001,138.5,132.3,133.0,268026
2020-09-17,133.5,133.77,126.001,127.5,474549
2020-09-18,127.0,128.32,124.33,125.5,425529
2020-09-21,126.0,126.2,123.631,125.123,187577
2020-09-22,125.55,126.5,123.901,124.1,191928
2020-09-23,124.2,125.96,123.331,124.8,325728
2020-09-24,124.8,124.888,122.5,122.87,112720
2020-09-25,122.91,123.91,120.201,121.62,216184
2020-09-28,121.62,122.999,120.0,120.013,178564
2020-09-29,120.4,121.848,119.8,121.7,141762
2020-09-30,121.7,133.496,121.0,124.91,794831
2020-10-09,125.268,128.367,125.268,127.86,204088
2020-10-12,128.0,132.5,128.0,131.58,179527
2020-10-13,132.0,134.58,131.58,133.505,209536
2020-10-14,133.6,133.999,132.01,133.25,87507
2020-10-15,136.0,139.5,131.6,133.0,212720
2020-10-16,133.16,134.598,132.21,132.602,70601
2020-10-19,132.6,134.9,131.143,131.877,100483
2020-10-20,131.878,132.017,128.109,129.0,180303
2020-10-21,129.328,130.5,127.702,128.258,97283
2020-10-22,128.258,134.0,124.59,127.681,281990
2020-10-23,127.712,132.5,126.004,126.13,322665
2020-10-26,125.26,127.888,125.26,126.0,166750
2020-10-27,126.0,128.88,126.0,128.51,296937
2020-10-28,128.563,136.0,128.0,128.4,485336
2020-10-29,128.4,132.998,127.141,128.235,265637
2020-10-30,132.01,133.017,124.054,125.669,306653
2020-11-02,125.666,128.5,124.621,124.67,134476
2020-11-03,126.0,127.691,124.3,127.0,237889
2020-11-04,129.999,137.5,127.102,132.8,4501885
2020-11-05,133.5,135.8,132.02,133.596,820670
2020-11-06,133.58,133.58,131.0,132.051,163916
2020-11-09,132.05,134.484,130.287,133.014,189078
2020-11-10,133.014,133.896,132.447,132.561,65414
2020-11-11,132.998,137.295,129.576,131.16,525742
2020-11-12,131.2,131.67,127.002,127.2,362952
2020-11-13,127.5,128.996,126.47,128.15,365745
2020-11-16,128.9,141.5,128.603,134.3,2705879
2020-11-17,134.3,140.48,132.598,136.48,1799007
2020-11-18,136.01,139.929,134.201,134.5,580528
2020-11-19,134.601,142.8,134.601,139.55,2287822
2020-11-20,138.504,141.0,136.67,139.199,567762
2020-11-23,145.0,145.0,135.52,139.0,315889
2020-11-24,138.919,140.024,137.22,137.958,149049
2020-11-25,138.45,139.999,136.4,136.8,114030
2020-11-26,137.29,139.716,134.333,139.0,291018
2020-11-27,139.01,145.6,137.354,138.4,989354
2020-11-30,138.79,139.697,137.3,138.0,284366
2020-12-01,138.3,138.344,135.35,136.4,426980
2020-12-02,136.4,143.5,135.58,141.501,336599
2020-12-03,142.5,143.9,138.741,140.61,335929
2020-12-04,140.9,143.6,140.486,142.0,350708
2020-12-07,143.51,146.51,142.548,143.446,512894
2020-12-08,143.99,145.2,142.071,145.01,452494
2020-12-09,145.01,145.58,142.03,142.546,262128
2020-12-10,142.5,143.804,140.25,141.6,164028
2020-12-11,141.599,143.596,140.6,141.407,167940
2020-12-14,142.0,145.1,140.6,141.49,200406
2020-12-15,141.495,143.218,139.91,142.2,175342
2020-12-16,140.63,143.6,140.63,141.86,291563
2020-12-17,141.0,143.38,139.161,141.273,181172
2020-12-18,142.5,142.5,139.0,139.44,205489
2020-12-21,139.4,140.4,135.201,140.167,154302
2020-12-22,140.168,142.6,137.0,138.53,165742
2020-12-23,139.0,139.28,133.518,134.3,245932
2020-12-24,134.6,135.403,129.89,131.0,258270
2020-12-25,131.0,131.0,128.101,128.6,218669
2020-12-28,128.967,131.47,128.96,131.16,263993
2020-12-29,131.534,132.73,130.329,131.5,313524
2020-12-30,131.874,132.99,131.101,132.99,226772
2020-12-31,133.0,134.979,132.6,134.65,119858
2021-01-04,136.0,144.789,136.0,142.01,832248
2021-01-05,142.58,154.969,142.58,148.87,1261425
2021-01-06,151.0,155.0,143.362,144.999,443787
2021-01-07,144.98,146.48,143.281,144.777,220879
2021-01-08,144.952,146.859,139.195,141.8,183196
2021-01-11,141.82,142.0,137.081,138.751,196715
2021-01-12,138.751,142.02,137.4,142.0,168094
2021-01-13,142.0,146.497,137.403,140.5,285703
2021-01-14,141.011,144.697,139.0,139.0,210811
2021-01-15,139.0,140.5,135.552,137.306,112184
2021-01-18,137.0,141.86,137.0,141.169,206935
2021-01-19,141.87,141.87,138.4,138.501,87736
2021-01-20,138.523,139.393,137.823,138.871,158318
2021-01-21,139.3,140.501,138.8,139.459,87844
2021-01-22,148.0,148.0,141.5,143.2,1061146
2021-01-25,143.58,145.514,143.034,144.4,454938
2021-01-26,144.4,151.2,141.512,149.3,845064
2021-01-27,149.73,149.73,143.0,143.22,374847
2021-01-28,142.99,142.99,135.3,135.724,411533
2021-01-29,136.02,137.4,130.016,132.199,717189
2021-02-01,132.201,133.001,128.633,130.611,478188
2021-02-02,130.636,133.222,129.309,132.5,197759
2021-02-03,131.0,134.75,130.0,132.163,363430
2021-02-04,131.163,132.026,126.1,127.34,435141
2021-02-05,127.38,129.179,120.331,124.91,450588
2021-02-08,127.85,127.85,120.611,123.5,548131
2021-02-09,123.197,125.85,120.7,123.167,335858
2021-02-10,123.897,129.24,123.897,128.75,847820
2021-02-18,128.8,130.996,126.607,128.0,284873
2021-02-19,128.5,132.9,126.0,132.0,446924
2021-02-22,133.111,134.687,131.599,133.42,128855
2021-02-23,131.8,133.0,128.667,129.191,191712
2021-02-24,128.6,129.982,126.99,127.496,40394
2021-02-25,127.999,128.75,125.34,125.898,80408
2021-02-26,125.5,125.5,121.585,123.681,124433
2021-03-01,123.681,125.997,122.681,123.302,83760
2021-03-02,123.299,124.0,120.68,120.81,177039
2021-03-03,121.0,123.199,120.811,122.75,154569
2021-03-04,122.75,122.93,121.21,122.0,39615
2021-03-05,120.9,122.8,120.9,122.164,69343
2021-03-08,121.8,123.4,119.12,119.5,75284
2021-03-09,119.5,121.0,116.43,119.85,164502
2021-03-10,120.6,121.501,119.404,120.755,52466
2021-03-11,120.616,121.445,120.599,121.014,48130
2021-03-12,121.45,121.798,119.003,119.301,30186
2021-03-15,119.351,121.8,119.35,120.64,93729
2021-03-16,120.64,121.05,118.711,119.802,110017
2021-03-17,119.28,120.938,119.0,120.3,78208
2021-03-18,121.0,121.285,119.649,121.285,47478
2021-03-19,121.0,121.297,120.351,120.608,51252
2021-03-22,120.8,121.0,120.231,120.543,27758
2021-03-23,120.6,121.572,120.507,121.001,39072
2021-03-24,121.001,121.899,118.999,119.31,47446
2021-03-25,119.81,121.7,119.001,119.1,103121
2021-03-26,119.0,120.763,119.0,120.044,52480
2021-03-29,121.5,122.5,120.008,122.5,113730
2021-03-30,122.0,122.0,118.5,119.866,165007
2021-03-31,119.6,119.864,116.0,116.5,149464
2021-04-01,116.999,118.199,116.999,117.38,49384
2021-04-02,117.8,117.888,117.161,117.399,76185
2021-04-06,117.0,118.0,117.0,117.421,12109
2021-04-07,117.714,118.191,117.3,117.5,13529
2021-04-08,117.0,117.89,116.5,117.318,284398
2021-04-09,117.318,118.54,117.1,118.5,48821
2021-04-12,118.58,127.9,117.447,118.72,1202304
2021-04-13,118.736,119.719,118.14,118.8,235205
2021-04-14,118.14,119.199,118.14,118.806,65759
2021-04-15,118.097,120.3,117.8,119.988,82218
2021-04-16,119.988,121.3,118.698,120.259,81993
2021-04-19,119.6,122.0,119.6,121.3,32641
2021-04-20,120.001,128.499,120.001,124.21,681041
2021-04-21,124.0,125.0,122.502,123.06,69701
2021-04-22,122.4,125.6,122.4,124.623,81030
2021-04-23,123.8,126.59,123.8,125.848,175565
