date,open,high,low,close,volume
2023-04-25,130.0,130.0,125.0,125.0,378870
2023-04-26,124.0,130.0,122.9,128.08,4760019
2023-04-27,127.6,131.98,127.51,130.45,1754231
2023-04-28,130.0,132.7,129.7,131.5,729117
2023-05-04,131.5,135.93,130.8,134.621,1153401
2023-05-05,134.621,138.8,133.24,135.37,1954416
2023-05-08,134.887,136.0,133.302,135.568,523223
2023-05-09,135.165,135.79,131.53,135.29,607961
2023-05-10,133.742,142.977,133.3,137.05,738951
2023-05-11,137.0,143.8,135.606,142.3,1565022
2023-05-12,141.5,143.43,136.346,136.7,917289
2023-05-15,136.84,138.8,123.68,137.49,704312
2023-05-16,137.364,139.852,136.0,139.534,487177
2023-05-17,139.5,140.0,137.723,138.41,266352
2023-05-18,138.411,139.8,136.91,137.13,277376
2023-05-19,137.0,138.588,134.4,137.65,393678
2023-05-22,137.297,144.57,136.201,142.11,1843384
2023-05-23,142.25,149.68,140.647,142.0,3233507
2023-05-24,141.5,146.0,140.321,141.145,1204581
2023-05-25,141.0,141.511,138.501,138.902,501066
2023-05-26,139.1,145.5,137.71,144.71,2178623
2023-05-29,145.8,149.724,142.71,143.001,1307708
2023-05-30,142.598,144.1,141.7,144.0,552825
2023-05-31,143.453,145.299,142.426,142.75,505969
2023-06-01,142.096,143.99,140.875,142.102,722598
2023-06-02,142.2,144.16,141.52,143.5,468820
2023-06-05,142.688,148.5,142.688,145.37,1326862
2023-06-06,145.57,147.277,144.273,145.529,815392
2023-06-07,145.794,147.8,144.446,145.3,478584
2023-06-08,145.3,146.79,142.539,144.5,581733
2023-06-09,144.72,146.397,142.25,143.29,261712
2023-06-12,143.708,145.6,142.191,143.1,318293
2023-06-13,143.0,144.78,142.8,143.55,182372
2023-06-14,143.75,152.0,143.128,149.624,2030616
2023-06-15,149.8,150.71,147.106,149.989,665209
2023-06-16,149.989,153.88,149.4,150.521,487011
2023-06-19,150.093,150.9,145.6,146.247,396039
2023-06-20,145.955,147.24,145.01,146.65,192394
2023-06-21,146.72,148.108,143.145,143.145,226845
2023-06-26,143.143,143.745,138.61,139.5,329823
2023-06-27,139.5,143.746,139.193,142.7,613254
2023-06-28,142.5,142.619,137.989,141.172,308934
2023-06-29,141.201,142.469,140.21,140.5,169392
2023-06-30,140.305,143.189,140.032,141.894,214554
2023-07-03,141.901,144.01,141.71,143.099,367382
2023-07-04,142.914,143.948,142.499,142.8,187032
2023-07-05,142.8,143.354,139.1,139.796,151913
2023-07-06,139.59,140.924,138.733,140.25,272064
2023-07-07,139.776,141.648,139.501,141.3,86502
2023-07-10,141.4,142.48,140.21,140.428,50120
2023-07-11,140.4,141.364,139.588,140.098,102198
2023-07-12,140.07,141.204,139.71,139.944,36238
2023-07-13,140.113,146.928,140.113,143.01,466703
2023-07-14,143.129,143.265,141.921,142.0,48758
2023-07-17,141.51,142.328,140.171,140.588,75623
2023-07-18,140.248,141.26,139.924,140.78,38867
2023-07-19,140.88,141.79,139.9,140.6,200907
