date,open,high,low,close,volume
2021-08-10,119.0,125.8,119.0,123.499,8935193
2021-08-11,123.4,125.8,121.114,122.6,1493502
2021-08-12,122.6,123.304,120.501,121.5,1069769
2021-08-13,121.577,122.45,120.66,121.3,427929
2021-08-16,121.298,123.897,121.2,122.7,524215
2021-08-17,122.485,123.679,120.6,120.6,299062
2021-08-18,120.6,121.732,120.6,121.2,251921
2021-08-19,121.2,121.99,121.0,121.618,106496
2021-08-20,121.618,123.5,121.002,123.5,136410
2021-08-23,123.0,125.1,122.512,125.0,494951
2021-08-24,124.8,126.1,124.5,125.31,386044
2021-08-25,125.311,128.6,125.001,127.9,277210
2021-08-26,127.9,131.1,126.47,127.35,238155
2021-08-27,127.0,129.3,126.782,128.75,105525
2021-08-30,128.75,130.984,128.5,128.6,97983
2021-08-31,128.6,132.627,128.6,130.61,450288
2021-09-01,130.62,132.5,129.201,130.297,129804
2021-09-02,130.325,132.95,129.501,131.2,161953
2021-09-03,132.4,132.8,128.135,128.95,130687
2021-09-06,129.11,134.21,129.11,132.4,336926
2021-09-07,132.4,133.5,131.25,132.65,100371
2021-09-08,133.1,134.0,131.51,131.61,117559
2021-09-09,131.61,134.3,129.495,130.0,272813
2021-09-10,130.5,131.407,129.5,130.098,237858
2021-09-13,130.098,130.278,128.44,129.023,231078
2021-09-14,129.02,131.88,129.0,130.55,356790
2021-09-15,130.55,132.26,130.0,131.166,142721
2021-09-16,131.501,133.005,128.5,129.255,231680
2021-09-17,129.0,129.0,122.652,126.75,235130
2021-09-22,126.7,127.86,124.21,127.271,168441
2021-09-23,126.609,127.997,126.168,126.779,49526
2021-09-24,126.1,126.7,124.221,125.86,35431
2021-09-27,125.607,125.857,121.21,123.3,91658
2021-09-28,122.637,123.744,122.1,123.071,76666
2021-09-29,124.1,124.1,119.808,121.486,78189
2021-09-30,122.0,122.7,120.602,122.02,35066
2021-10-08,122.11,123.0,120.055,121.76,50073
2021-10-11,120.89,121.499,119.51,120.0,26599
2021-10-12,120.003,120.298,118.5,119.483,47992
2021-10-13,119.494,121.59,117.4,119.2,62457
2021-10-14,118.651,120.373,118.651,120.0,54677
2021-10-15,119.166,119.712,118.714,118.9,113276
2021-10-18,118.652,119.63,117.988,119.0,56435
2021-10-19,118.31,120.8,118.31,119.5,41474
2021-10-20,119.5,119.98,119.0,119.438,21844
2021-10-21,119.96,119.96,116.89,117.435,127409
2021-10-22,116.83,119.9,116.83,118.997,111734
2021-10-25,118.997,119.366,118.316,118.5,29505
2021-10-26,117.94,118.997,116.55,117.29,43607
2021-10-27,117.291,117.59,115.88,116.578,73590
2021-10-28,116.2,116.877,115.801,115.96,52090
2021-10-29,115.831,117.124,115.512,116.179,19933
2021-11-01,116.5,119.0,115.502,118.118,53317
2021-11-02,118.118,118.499,117.233,117.541,14526
2021-11-03,117.14,118.402,117.14,118.401,24782
2021-11-04,119.809,121.403,118.4,120.588,100005
