date,open,high,low,close,volume
2021-12-09,127.0,133.0,126.25,130.96,1431540
2021-12-10,129.99,134.88,127.97,134.26,3209050
2021-12-13,133.89,135.28,131.24,131.88,834530
2021-12-14,131.01,132.88,130.39,131.01,553810
2021-12-15,130.95,132.03,130.33,130.53,245850
2021-12-16,130.76,132.25,130.21,132.11,279790
2021-12-17,132.11,136.88,131.72,134.22,801710
2021-12-20,134.22,136.31,132.25,134.99,435880
2021-12-21,135.5,136.28,132.68,134.69,222020
2021-12-22,134.7,135.9,133.17,134.7,193810
2021-12-23,135.0,139.86,135.0,139.04,446600
2021-12-24,139.1,141.2,137.13,139.52,142940
2021-12-27,139.8,140.35,135.22,136.2,100660
2021-12-28,138.0,148.0,136.57,137.8,810800
2021-12-29,137.8,146.0,137.14,139.78,1213340
2021-12-30,139.5,140.8,138.02,138.52,229900
2021-12-31,138.66,139.58,138.1,138.3,116510
2022-01-04,138.42,140.5,137.58,139.08,97200
2022-01-05,139.35,141.02,135.3,136.23,94190
2022-01-06,136.1,139.3,135.38,137.55,80670
2022-01-07,137.8,139.38,136.8,136.98,52800
2022-01-10,136.86,137.68,133.14,134.91,219350
2022-01-11,135.3,141.88,134.69,139.87,620780
2022-01-12,140.97,141.8,137.33,138.07,298230
2022-01-13,138.43,138.6,136.0,136.26,41840
2022-01-14,137.09,137.09,135.8,136.0,19960
2022-01-17,136.0,136.79,134.2,134.52,367400
2022-01-18,134.75,135.25,134.04,134.76,95820
2022-01-19,134.76,135.2,133.18,133.5,95880
2022-01-20,134.5,137.0,133.98,135.19,151050
2022-01-21,135.37,135.86,134.02,134.58,184720
2022-01-24,134.0,134.73,131.5,132.91,258190
2022-01-25,133.3,133.8,130.75,130.86,50030
2022-01-26,131.0,131.98,129.35,131.12,177670
2022-01-27,131.1,140.0,128.7,129.27,304720
2022-01-28,130.0,131.5,128.97,131.05,102550
2022-02-07,131.8,133.08,128.62,129.0,140770
2022-02-08,128.98,128.98,127.42,128.17,81290
2022-02-09,128.25,129.42,127.56,128.1,228500
2022-02-10,128.1,129.1,128.0,128.4,131150
2022-02-11,128.73,128.95,127.62,127.81,53870
2022-02-14,128.0,128.22,122.24,122.74,82070
2022-02-15,122.0,123.12,117.5,119.71,243640
2022-02-16,120.81,129.29,119.31,120.03,220900
2022-02-17,120.13,120.9,119.48,119.93,34140
2022-02-18,119.93,120.7,119.4,120.66,36820
2022-02-21,120.66,121.0,119.33,120.0,70370
2022-02-22,120.35,120.35,118.58,119.71,101730
2022-02-23,119.38,124.0,119.21,122.52,131460
2022-02-24,122.52,124.28,122.32,122.85,66890
2022-02-25,123.4,131.99,122.38,124.44,363500
2022-02-28,126.0,133.5,123.32,124.71,602540
2022-03-01,126.5,128.0,124.08,124.95,162510
2022-03-02,125.51,125.51,123.03,124.65,46970
2022-03-03,124.68,125.28,123.0,123.38,34090
2022-03-04,123.36,123.76,120.81,122.36,46550
2022-03-07,122.36,123.5,115.85,118.48,117470
2022-03-08,118.97,119.51,116.0,116.28,86510
2022-03-09,116.76,117.4,113.67,115.02,90430
2022-03-10,116.01,117.78,115.7,115.95,46150
2022-03-11,115.6,116.0,114.53,115.34,89400
2022-03-14,115.59,116.74,115.0,115.3,39310
2022-03-15,114.5,118.3,113.27,113.63,111320
2022-03-16,113.8,117.5,112.97,116.33,82700
2022-03-17,116.57,118.8,116.57,118.02,62400
2022-03-18,118.08,120.06,117.98,119.92,24710
2022-03-21,120.0,120.1,119.39,119.67,20530
2022-03-22,120.0,120.0,118.9,119.71,8230
2022-03-23,119.3,120.79,119.3,119.7,11910
2022-03-24,119.31,119.58,117.5,118.18,12160
2022-03-25,118.18,118.35,114.79,115.05,36720
2022-03-28,115.03,115.49,113.25,114.35,13340
2022-03-29,114.35,115.75,113.0,115.24,31750
2022-03-30,114.75,116.59,113.81,115.72,141090
2022-03-31,115.72,115.97,114.3,114.91,18210
2022-04-01,114.91,121.0,114.0,116.79,127970
2022-04-06,116.5,116.99,115.73,115.92,37820
2022-04-07,115.92,115.95,115.1,115.26,13920
2022-04-08,115.27,115.66,114.89,115.02,111540
2022-04-11,115.02,115.37,114.54,114.71,41480
2022-04-12,114.5,116.0,113.0,113.53,66260
2022-04-13,113.7,113.8,112.5,113.39,17120
2022-04-14,113.39,113.9,113.04,113.41,17880
2022-04-15,113.1,114.32,112.6,113.14,77500
2022-04-18,113.1,113.45,112.5,113.12,29630
2022-04-19,113.43,113.43,112.9,113.3,12960
2022-04-20,113.6,113.6,112.53,113.1,23500
2022-04-21,113.44,113.5,112.26,112.96,81380
2022-04-22,112.96,113.29,111.88,112.1,194600
2022-04-25,112.0,112.03,110.3,110.8,66970
2022-04-26,110.7,111.15,110.32,110.95,59190
2022-04-27,110.05,112.2,109.98,111.9,31510
2022-04-28,111.05,112.0,111.02,111.83,46980
2022-04-29,111.83,113.51,111.04,113.38,29100
2022-05-05,113.14,113.86,112.52,113.21,63980
2022-05-06,113.14,114.09,113.1,113.16,22760
2022-05-09,113.0,116.11,112.36,113.17,115900
2022-05-10,113.46,113.46,112.47,113.15,35140
2022-05-11,113.19,116.0,113.15,114.24,118340
2022-05-12,114.0,114.6,113.11,113.32,40350
2022-05-13,113.73,113.74,113.1,113.34,17850
2022-05-16,113.91,114.3,113.2,114.28,91220
2022-05-17,114.5,114.76,113.58,114.52,23610
2022-05-18,114.71,114.71,112.93,113.6,55760
2022-05-19,113.4,113.9,113.2,113.53,23860
2022-05-20,113.98,114.51,113.0,114.4,29560
2022-05-23,114.49,115.35,114.13,115.18,32480
2022-05-24,115.1,115.37,113.5,113.75,31700
2022-05-25,114.21,114.9,113.1,113.59,42880
2022-05-26,113.41,114.55,113.1,114.29,55890
2022-05-27,114.83,114.83,114.3,114.43,5460
2022-05-30,114.78,115.17,113.73,114.78,20010
2022-05-31,114.92,115.8,114.15,115.05,54170
2022-06-01,115.12,119.03,114.89,116.91,258510
2022-06-02,116.66,118.0,115.11,116.21,116170
2022-06-06,116.21,116.6,115.63,115.84,22940
2022-06-07,116.15,116.15,115.3,115.33,13040
2022-06-08,115.69,115.7,114.8,115.23,18610
2022-06-09,115.28,115.4,114.8,114.93,21740
2022-06-10,115.13,115.18,114.09,114.37,116900
2022-06-13,114.7,115.12,114.21,114.87,17230
2022-06-14,115.19,115.19,113.94,114.13,16190
2022-06-15,114.48,115.25,114.2,115.07,32950
2022-06-16,115.32,121.45,115.32,116.9,870730
2022-06-17,116.0,118.03,116.0,117.07,200690
2022-06-20,116.0,117.8,116.0,116.58,116750
2022-06-21,116.96,117.08,115.3,115.46,83080
2022-06-22,115.93,115.99,115.18,115.25,40750
2022-06-23,115.68,116.2,115.26,115.65,57070
2022-06-24,115.5,117.44,115.5,116.05,171930
2022-06-27,116.6,116.86,115.01,115.24,384750
2022-06-28,115.32,116.85,115.15,116.53,698000
2022-06-29,116.62,117.17,116.34,116.67,351730
2022-06-30,117.25,117.48,116.5,117.04,197340
2022-07-01,117.5,118.96,117.11,118.57,210990
2022-07-04,118.99,118.99,116.52,117.17,180550
2022-07-05,117.78,117.78,115.96,116.11,102950
2022-07-06,116.5,116.98,115.26,116.55,282060
2022-07-07,116.31,118.0,115.55,117.08,182510
2022-07-08,117.08,117.63,116.83,117.02,294140
2022-07-11,117.02,117.15,115.42,115.97,127050
2022-07-12,116.0,116.0,114.89,115.3,145790
2022-07-13,115.4,115.84,115.08,115.79,182520
2022-07-14,115.89,116.55,115.5,115.73,152040
2022-07-15,123.1,126.99,122.95,126.0,3583750
2022-07-18,125.51,126.49,124.24,124.47,2148870
2022-07-19,124.78,126.0,124.18,125.55,568320
2022-07-20,125.5,129.94,125.1,128.91,1180200
2022-07-21,128.2,130.0,126.0,126.37,463700
2022-07-22,126.51,127.33,125.08,126.1,302720
2022-07-25,126.6,126.93,125.3,125.86,153860
2022-07-26,126.37,126.6,125.51,125.72,132070
2022-07-27,126.1,127.1,125.73,127.04,94170
2022-07-28,127.35,129.15,126.33,126.45,309220
2022-07-29,126.9,127.22,125.72,126.04,181410
2022-08-01,126.59,128.55,125.56,128.355,107490
2022-08-02,129.0,129.99,126.995,128.213,815360
2022-08-03,128.21,131.21,126.969,127.011,187150
2022-08-04,127.66,129.39,126.312,128.5,255440
2022-08-05,128.9,129.9,127.5,128.766,167770
2022-08-08,129.0,132.02,127.998,130.398,415580
2022-08-09,130.5,131.99,129.5,131.83,312440
2022-08-10,131.267,132.138,128.63,129.439,273980
2022-08-11,130.006,130.5,128.012,129.967,210850
2022-08-12,130.065,132.5,128.64,131.336,384980
2022-08-15,131.5,132.0,130.302,131.344,291320
2022-08-16,130.93,133.1,130.173,132.687,443860
2022-08-17,133.2,133.9,131.1,133.417,233250
2022-08-18,132.66,134.1,131.88,132.314,330250
2022-08-19,132.0,134.0,128.882,130.352,439830
2022-08-22,130.3,132.89,129.0,132.601,302550
2022-08-23,132.0,132.973,130.767,131.242,238180
2022-08-24,131.3,131.461,127.2,130.106,314870
2022-08-25,129.182,130.445,125.823,126.941,677910
2022-08-26,126.318,128.482,125.51,127.68,227050
2022-08-29,127.0,128.316,125.5,126.762,337130
2022-08-30,126.9,129.33,126.33,128.132,409020
2022-08-31,128.132,128.881,124.699,125.299,338270
2022-09-01,125.17,126.911,123.9,125.508,177180
2022-09-02,125.808,127.278,124.5,125.501,299300
2022-09-05,125.701,125.845,124.238,125.001,191310
2022-09-06,125.11,126.979,124.5,126.015,295140
2022-09-07,125.4,127.4,125.4,125.707,157960
2022-09-08,126.268,126.676,123.999,124.133,369870
2022-09-09,124.0,125.183,123.505,125.024,259720
2022-09-13,125.06,125.2,124.063,124.108,345630
2022-09-14,124.0,125.0,123.0,123.413,102020
2022-09-15,123.495,124.197,122.619,123.294,316170
2022-09-16,123.27,123.606,122.501,123.051,197070
2022-09-19,122.5,123.201,121.543,123.112,243320
2022-09-20,122.6,125.782,122.087,122.888,363000
2022-09-21,122.9,123.67,121.605,123.281,129490
2022-09-22,123.281,123.891,120.689,122.292,293640
2022-09-23,122.0,122.67,120.93,121.396,208000
2022-09-26,121.32,121.869,120.01,120.086,48360
2022-09-27,120.0,122.358,120.0,121.899,170060
2022-09-28,121.39,122.419,120.565,121.131,57750
2022-09-29,120.66,122.87,120.0,120.524,331150
2022-09-30,120.113,121.451,120.0,120.081,88110
2022-10-10,119.996,120.588,119.22,119.75,109370
2022-10-11,120.0,120.349,119.0,119.707,151780
2022-10-12,119.25,121.44,119.112,120.825,33240
2022-10-13,120.801,123.0,120.5,121.26,177210
2022-10-14,121.35,122.588,120.499,121.409,1019970
2022-10-17,121.409,122.541,120.735,121.656,227200
2022-10-18,121.98,121.98,120.625,121.657,118160
2022-10-19,121.657,122.06,121.151,121.801,65660
2022-10-20,121.2,121.858,120.031,120.318,185440
2022-10-21,120.5,120.99,119.68,120.508,205110
2022-10-24,120.001,121.338,119.055,119.411,105940
2022-10-25,119.61,120.071,118.1,119.552,58190
2022-10-26,119.001,122.999,119.001,122.021,407080
2022-10-27,122.5,122.97,121.0,121.636,607720
2022-10-28,121.4,122.84,119.551,120.213,352660
2022-10-31,119.5,122.8,119.5,121.002,320570
2022-11-01,121.002,124.114,121.002,122.684,446130
2022-11-02,122.69,126.88,121.6,126.578,676060
2022-11-03,126.05,126.783,125.458,126.315,198600
2022-11-04,125.9,129.217,125.521,128.122,647650
2022-11-07,128.122,129.2,127.149,127.871,752450
2022-11-08,127.507,129.27,127.263,127.729,299330
